agent_id,agent_role,branch_id,child_node_ids,dependency_type,duration_sec,end_time,is_critical_path,loop_iteration_id,motif_type,node_id,node_type,parent_node_ids,round_id,start_time,workflow_name,workflow_run_id
agent_3_round_2->agent_2_round_3,edge,all_gather_r3,[],debate_round,0.0,29.6246,False,0,debate,agent_3_round_2->agent_2_round_3,edge,[],3,29.6246,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_3_round_2->agent_3_round_3,edge,all_gather_r3,[],debate_round,0.0,29.624717,False,0,debate,agent_3_round_2->agent_3_round_3,edge,[],3,29.624717,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_2->agent_1_round_3,edge,all_gather_r3,[],debate_round,0.0,29.624824,False,0,debate,agent_5_round_2->agent_1_round_3,edge,[],3,29.624824,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_1_round_2->agent_4_round_3,edge,all_gather_r3,[],debate_round,0.0,29.625138,False,0,debate,agent_1_round_2->agent_4_round_3,edge,[],3,29.625138,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_4_round_2->agent_3_round_3,edge,all_gather_r3,[],debate_round,0.0,29.625244,False,0,debate,agent_4_round_2->agent_3_round_3,edge,[],3,29.625244,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_4_round_2->agent_2_round_3,edge,all_gather_r3,[],debate_round,0.0,29.625359,False,0,debate,agent_4_round_2->agent_2_round_3,edge,[],3,29.625359,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_2->agent_1_round_3,edge,all_gather_r3,[],debate_round,0.0,29.625468,False,0,debate,agent_6_round_2->agent_1_round_3,edge,[],3,29.625468,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_1_round_2->agent_5_round_3,edge,all_gather_r3,[],debate_round,0.0,29.625616,False,0,debate,agent_1_round_2->agent_5_round_3,edge,[],3,29.625616,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_2_round_2->agent_5_round_3,edge,all_gather_r3,[],debate_round,0.0,29.62598,False,0,debate,agent_2_round_2->agent_5_round_3,edge,[],3,29.62598,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_2->agent_2_round_3,edge,all_gather_r3,[],debate_round,0.0,29.626075,False,0,debate,agent_5_round_2->agent_2_round_3,edge,[],3,29.626075,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_2->agent_3_round_3,edge,all_gather_r3,[],debate_round,0.0,29.626273,False,0,debate,agent_5_round_2->agent_3_round_3,edge,[],3,29.626273,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_2_round_2->agent_4_round_3,edge,all_gather_r3,[],debate_round,0.0,29.626405,False,0,debate,agent_2_round_2->agent_4_round_3,edge,[],3,29.626405,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_2->agent_2_round_3,edge,all_gather_r3,[],debate_round,0.0,29.626522,False,0,debate,agent_6_round_2->agent_2_round_3,edge,[],3,29.626522,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_3_round_2->agent_5_round_3,edge,all_gather_r3,[],debate_round,0.0,29.62661,False,0,debate,agent_3_round_2->agent_5_round_3,edge,[],3,29.62661,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_3_round_2->agent_4_round_3,edge,all_gather_r3,[],debate_round,0.0,29.626744,False,0,debate,agent_3_round_2->agent_4_round_3,edge,[],3,29.626744,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_1_round_2->agent_6_round_3,edge,all_gather_r3,[],debate_round,0.0,29.626884,False,0,debate,agent_1_round_2->agent_6_round_3,edge,[],3,29.626884,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_4_round_2->agent_5_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627229,False,0,debate,agent_4_round_2->agent_5_round_3,edge,[],3,29.627229,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_4_round_2->agent_4_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627349,False,0,debate,agent_4_round_2->agent_4_round_3,edge,[],3,29.627349,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_2_round_2->agent_6_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627501,False,0,debate,agent_2_round_2->agent_6_round_3,edge,[],3,29.627501,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_2->agent_5_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627645,False,0,debate,agent_5_round_2->agent_5_round_3,edge,[],3,29.627645,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_2->agent_4_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627764,False,0,debate,agent_5_round_2->agent_4_round_3,edge,[],3,29.627764,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_2->agent_3_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627888,False,0,debate,agent_6_round_2->agent_3_round_3,edge,[],3,29.627888,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_2->agent_5_round_3,edge,all_gather_r3,[],debate_round,0.0,29.627967,False,0,debate,agent_6_round_2->agent_5_round_3,edge,[],3,29.627967,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_2->agent_4_round_3,edge,all_gather_r3,[],debate_round,0.0,29.62808,False,0,debate,agent_6_round_2->agent_4_round_3,edge,[],3,29.62808,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_3_round_2->agent_6_round_3,edge,all_gather_r3,[],debate_round,0.0,29.628206,False,0,debate,agent_3_round_2->agent_6_round_3,edge,[],3,29.628206,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_4_round_2->agent_6_round_3,edge,all_gather_r3,[],debate_round,0.0,29.628567,False,0,debate,agent_4_round_2->agent_6_round_3,edge,[],3,29.628567,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_2->agent_6_round_3,edge,all_gather_r3,[],debate_round,0.0,29.62895,False,0,debate,agent_5_round_2->agent_6_round_3,edge,[],3,29.62895,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_2->agent_6_round_3,edge,all_gather_r3,[],debate_round,0.0,29.629484,False,0,debate,agent_6_round_2->agent_6_round_3,edge,[],3,29.629484,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_1_round_3,peer_agent,all_gather_r3,"[""consensus_reviewer""]",debate_round,7.917377,37.567272,False,0,debate,agent_1_round_3,peer_agent,"[""agent_1_round_2"", ""agent_2_round_2"", ""agent_3_round_2"", ""agent_4_round_2"", ""agent_5_round_2"", ""agent_6_round_2""]",3,29.649895,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_4_round_3,peer_agent,all_gather_r3,"[""consensus_reviewer""]",debate_round,7.946748,37.598072,False,0,debate,agent_4_round_3,peer_agent,"[""agent_1_round_2"", ""agent_2_round_2"", ""agent_3_round_2"", ""agent_4_round_2"", ""agent_5_round_2"", ""agent_6_round_2""]",3,29.651324000000002,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_2_round_3,peer_agent,all_gather_r3,"[""consensus_reviewer""]",debate_round,7.978782,37.628166,False,0,debate,agent_2_round_3,peer_agent,"[""agent_1_round_2"", ""agent_2_round_2"", ""agent_3_round_2"", ""agent_4_round_2"", ""agent_5_round_2"", ""agent_6_round_2""]",3,29.649384,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_5_round_3,peer_agent,all_gather_r3,"[""consensus_reviewer""]",debate_round,7.991171,37.641552,False,0,debate,agent_5_round_3,peer_agent,"[""agent_1_round_2"", ""agent_2_round_2"", ""agent_3_round_2"", ""agent_4_round_2"", ""agent_5_round_2"", ""agent_6_round_2""]",3,29.650380999999996,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_3_round_3,peer_agent,all_gather_r3,"[""consensus_reviewer""]",debate_round,8.022603,37.673445,False,0,debate,agent_3_round_3,peer_agent,"[""agent_1_round_2"", ""agent_2_round_2"", ""agent_3_round_2"", ""agent_4_round_2"", ""agent_5_round_2"", ""agent_6_round_2""]",3,29.650842,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
agent_6_round_3,peer_agent,all_gather_r3,"[""consensus_reviewer""]",debate_round,8.046882,37.700748,False,0,debate,agent_6_round_3,peer_agent,"[""agent_1_round_2"", ""agent_2_round_2"", ""agent_3_round_2"", ""agent_4_round_2"", ""agent_5_round_2"", ""agent_6_round_2""]",3,29.653865999999997,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
all_gather_barrier_r3,barrier,,[],debate_round,0.0,37.70286,False,0,debate,all_gather_barrier_r3,barrier,[],3,37.70286,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
consensus_reviewer,reviewer,,"[""finalizer""]",fan_in,5.822041,43.541886,True,0,debate,consensus_reviewer,reviewer,"[""agent_1_round_3"", ""agent_2_round_3"", ""agent_3_round_3"", ""agent_4_round_3"", ""agent_5_round_3"", ""agent_6_round_3""]",,37.719845,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
consensus_reviewer->finalizer,edge,,[],fan_in,0.0,43.542213,False,0,debate,consensus_reviewer->finalizer,edge,[],,43.542213,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
finalizer,finalizer,,[],sequential,5.619784,49.166086,True,0,debate,finalizer,finalizer,"[""consensus_reviewer""]",,43.546302,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
finalizer->END,edge,,[],fan_in,0.0,49.166464,False,0,debate,finalizer->END,edge,[],,49.166464,debate_allgather_pressure_meso,debate_allgather_pressure_meso_20260603_152251_329250
planner,planner,,"[""doc_searcher"", ""repo_searcher"", ""searcher"", ""tool_agent""]",sequential,5.553667,5.563833,True,0,independent_multi_branch,planner,planner,"[""START""]",,0.010165999999999897,evidence_collection,evidence_collection_20260603_152058_347660
planner->searcher,edge,evidence_collectors,[],debate_round,0.0,5.564129,False,0,independent_multi_branch,planner->searcher,edge,[],,5.564129,evidence_collection,evidence_collection_20260603_152058_347660
planner->repo_searcher,edge,evidence_collectors,[],debate_round,0.0,5.564384,False,0,independent_multi_branch,planner->repo_searcher,edge,[],,5.564384,evidence_collection,evidence_collection_20260603_152058_347660
planner->doc_searcher,edge,evidence_collectors,[],debate_round,0.0,5.564627,False,0,independent_multi_branch,planner->doc_searcher,edge,[],,5.564627,evidence_collection,evidence_collection_20260603_152058_347660
planner->tool_agent,edge,evidence_collectors,[],debate_round,0.0,5.564875,False,0,independent_multi_branch,planner->tool_agent,edge,[],,5.564875,evidence_collection,evidence_collection_20260603_152058_347660
tool_agent_search,tool,,[],tool_dependency,2.824002,8.400576,False,0,independent_multi_branch,tool_agent_search,tool,[],,5.576573999999999,evidence_collection,evidence_collection_20260603_152058_347660
searcher_search,tool,,[],tool_dependency,2.876382,8.446101,False,0,independent_multi_branch,searcher_search,tool,[],,5.569719000000001,evidence_collection,evidence_collection_20260603_152058_347660
repo_searcher_search,tool,,[],tool_dependency,3.198256,8.767507,False,0,independent_multi_branch,repo_searcher_search,tool,[],,5.5692509999999995,evidence_collection,evidence_collection_20260603_152058_347660
doc_searcher_search,tool,,[],tool_dependency,3.207161,8.778036,False,0,independent_multi_branch,doc_searcher_search,tool,[],,5.570875,evidence_collection,evidence_collection_20260603_152058_347660
tool_agent,tool_agent,evidence_collectors,"[""evidence_merge""]",sequential,6.218331,14.62892,False,0,independent_multi_branch,tool_agent,tool_agent,"[""planner""]",,8.410589000000002,evidence_collection,evidence_collection_20260603_152058_347660
tool_agent->evidence_merge,edge,evidence_collectors,[],fan_in,0.0,14.62908,False,0,independent_multi_branch,tool_agent->evidence_merge,edge,[],,14.62908,evidence_collection,evidence_collection_20260603_152058_347660
searcher,searcher,evidence_collectors,"[""evidence_merge""]",sequential,6.187526,14.642566,False,0,independent_multi_branch,searcher,searcher,"[""planner""]",,8.45504,evidence_collection,evidence_collection_20260603_152058_347660
searcher->evidence_merge,edge,evidence_collectors,[],fan_in,0.0,14.642892,False,0,independent_multi_branch,searcher->evidence_merge,edge,[],,14.642892,evidence_collection,evidence_collection_20260603_152058_347660
repo_searcher,repo_searcher,evidence_collectors,"[""evidence_merge""]",sequential,6.07579,14.850598,False,0,independent_multi_branch,repo_searcher,repo_searcher,"[""planner""]",,8.774808,evidence_collection,evidence_collection_20260603_152058_347660
doc_searcher,doc_searcher,evidence_collectors,"[""evidence_merge""]",sequential,6.064713,14.850759,False,0,independent_multi_branch,doc_searcher,doc_searcher,"[""planner""]",,8.786045999999999,evidence_collection,evidence_collection_20260603_152058_347660
repo_searcher->evidence_merge,edge,evidence_collectors,[],fan_in,0.0,14.850935,False,0,independent_multi_branch,repo_searcher->evidence_merge,edge,[],,14.850935,evidence_collection,evidence_collection_20260603_152058_347660
doc_searcher->evidence_merge,edge,evidence_collectors,[],fan_in,0.0,14.851115,False,0,independent_multi_branch,doc_searcher->evidence_merge,edge,[],,14.851115,evidence_collection,evidence_collection_20260603_152058_347660
evidence_merge_barrier,barrier,,[],sequential,0.0,14.8522,False,0,independent_multi_branch,evidence_merge_barrier,barrier,[],,14.8522,evidence_collection,evidence_collection_20260603_152058_347660
evidence_metrics,manager,,[],sequential,0.0,14.856402,False,0,independent_multi_branch,evidence_metrics,manager,[],,14.856402,evidence_collection,evidence_collection_20260603_152058_347660
evidence_merge,aggregator,,"[""finalizer""]",fan_in,5.673232,20.536934,True,0,independent_multi_branch,evidence_merge,aggregator,"[""searcher"", ""repo_searcher"", ""doc_searcher"", ""tool_agent""]",,14.863702,evidence_collection,evidence_collection_20260603_152058_347660
evidence_merge->finalizer,edge,,[],fan_in,0.0,20.537132,False,0,independent_multi_branch,evidence_merge->finalizer,edge,[],,20.537132,evidence_collection,evidence_collection_20260603_152058_347660
finalizer,finalizer,,[],sequential,5.603313,26.142086,True,0,independent_multi_branch,finalizer,finalizer,"[""evidence_merge""]",,20.538773,evidence_collection,evidence_collection_20260603_152058_347660
finalizer->END,edge,,[],fan_in,0.0,26.142253,False,0,independent_multi_branch,finalizer->END,edge,[],,26.142253,evidence_collection,evidence_collection_20260603_152058_347660
hier_web_context_search,tool,,"[""hier_planner""]",tool_dependency,3.007145,3.046989,False,0,manager_worker,hier_web_context_search,tool,"[""START""]",,0.03984399999999999,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
hier_planner,planner,,"[""group_1_agent_1"", ""group_1_agent_2"", ""group_1_agent_3"", ""group_1_agent_4"", ""group_2_agent_1"", ""group_2_agent_2"", ""group_2_agent_3"", ""group_2_agent_4"", ""group_3_agent_1"", ""group_3_agent_2"", ""group_3_agent_3"", ""group_3_agent_4"", ""group_4_agent_1"", ""group_4_agent_2"", ""group_4_agent_3"", ""group_4_agent_4""]",sequential,5.649928,8.706775,True,0,manager_worker,hier_planner,planner,"[""hier_web_context_search""]",,3.0568470000000003,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_1,researcher,group_2_agents,"[""group_2_synth""]",sequential,7.830922,16.595274,False,0,manager_worker,group_2_agent_1,researcher,"[""hier_planner""]",,8.764351999999999,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_1->group_2_synth,edge,group_2_agents,[],fan_in,0.0,16.595686,False,0,manager_worker,group_2_agent_1->group_2_synth,edge,[],,16.595686,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_3,researcher,group_1_agents,"[""group_1_synth""]",sequential,7.861126,16.627545,False,0,manager_worker,group_1_agent_3,researcher,"[""hier_planner""]",,8.766419000000003,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_3->group_1_synth,edge,group_1_agents,[],fan_in,0.0,16.627883,False,0,manager_worker,group_1_agent_3->group_1_synth,edge,[],,16.627883,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_2,researcher,group_2_agents,"[""group_2_synth""]",sequential,7.872717,16.644365,False,0,manager_worker,group_2_agent_2,researcher,"[""hier_planner""]",,8.771648,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_2->group_2_synth,edge,group_2_agents,[],fan_in,0.0,16.644684,False,0,manager_worker,group_2_agent_2->group_2_synth,edge,[],,16.644684,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_1,researcher,group_3_agents,"[""group_3_synth""]",sequential,7.896904,16.666108,False,0,manager_worker,group_3_agent_1,researcher,"[""hier_planner""]",,8.769204000000002,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_3,researcher,group_4_agents,"[""group_4_synth""]",sequential,7.88627,16.666297,False,0,manager_worker,group_4_agent_3,researcher,"[""hier_planner""]",,8.780027,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_4,researcher,group_4_agents,"[""group_4_synth""]",sequential,7.881305,16.666721,False,0,manager_worker,group_4_agent_4,researcher,"[""hier_planner""]",,8.785415999999998,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_3->group_4_synth,edge,group_4_agents,[],fan_in,0.0,16.667026,False,0,manager_worker,group_4_agent_3->group_4_synth,edge,[],,16.667026,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_4->group_4_synth,edge,group_4_agents,[],fan_in,0.0,16.667312,False,0,manager_worker,group_4_agent_4->group_4_synth,edge,[],,16.667312,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_1->group_3_synth,edge,group_3_agents,[],fan_in,0.0,16.667602,False,0,manager_worker,group_3_agent_1->group_3_synth,edge,[],,16.667602,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_3,researcher,group_3_agents,"[""group_3_synth""]",sequential,7.885733,16.668599,False,0,manager_worker,group_3_agent_3,researcher,"[""hier_planner""]",,8.782866,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_3->group_3_synth,edge,group_3_agents,[],fan_in,0.0,16.669209,False,0,manager_worker,group_3_agent_3->group_3_synth,edge,[],,16.669209,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_4,researcher,group_2_agents,"[""group_2_synth""]",sequential,7.900938,16.68252,False,0,manager_worker,group_2_agent_4,researcher,"[""hier_planner""]",,8.781582,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_2,researcher,group_3_agents,"[""group_3_synth""]",sequential,7.904808,16.682662,False,0,manager_worker,group_3_agent_2,researcher,"[""hier_planner""]",,8.777854000000001,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_3,researcher,group_2_agents,"[""group_2_synth""]",sequential,7.903091,16.682841,False,0,manager_worker,group_2_agent_3,researcher,"[""hier_planner""]",,8.77975,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_2,researcher,group_4_agents,"[""group_4_synth""]",sequential,7.899284,16.683043,False,0,manager_worker,group_4_agent_2,researcher,"[""hier_planner""]",,8.783759000000002,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_4->group_2_synth,edge,group_2_agents,[],fan_in,0.0,16.68321,False,0,manager_worker,group_2_agent_4->group_2_synth,edge,[],,16.68321,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_2->group_3_synth,edge,group_3_agents,[],fan_in,0.0,16.683441,False,0,manager_worker,group_3_agent_2->group_3_synth,edge,[],,16.683441,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_agent_3->group_2_synth,edge,group_2_agents,[],fan_in,0.0,16.683692,False,0,manager_worker,group_2_agent_3->group_2_synth,edge,[],,16.683692,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_2->group_4_synth,edge,group_4_agents,[],fan_in,0.0,16.68382,False,0,manager_worker,group_4_agent_2->group_4_synth,edge,[],,16.68382,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_barrier,barrier,,[],sequential,0.0,16.68479,False,0,manager_worker,group_2_barrier,barrier,[],,16.68479,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_4,researcher,group_1_agents,"[""group_1_synth""]",sequential,7.906843,16.685708,False,0,manager_worker,group_1_agent_4,researcher,"[""hier_planner""]",,8.778865000000001,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_4->group_1_synth,edge,group_1_agents,[],fan_in,0.0,16.686454,False,0,manager_worker,group_1_agent_4->group_1_synth,edge,[],,16.686454,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_4,researcher,group_3_agents,"[""group_3_synth""]",sequential,7.910533,16.692956,False,0,manager_worker,group_3_agent_4,researcher,"[""hier_planner""]",,8.782422999999998,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_2,researcher,group_1_agents,"[""group_1_synth""]",sequential,7.929922,16.693127,False,0,manager_worker,group_1_agent_2,researcher,"[""hier_planner""]",,8.763205,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_agent_4->group_3_synth,edge,group_3_agents,[],fan_in,0.0,16.693295,False,0,manager_worker,group_3_agent_4->group_3_synth,edge,[],,16.693295,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_2->group_1_synth,edge,group_1_agents,[],fan_in,0.0,16.693547,False,0,manager_worker,group_1_agent_2->group_1_synth,edge,[],,16.693547,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_barrier,barrier,,[],sequential,0.0,16.694553,False,0,manager_worker,group_3_barrier,barrier,[],,16.694553,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_1,researcher,group_1_agents,"[""group_1_synth""]",sequential,7.928082,16.701354,False,0,manager_worker,group_1_agent_1,researcher,"[""hier_planner""]",,8.773271999999999,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_1,researcher,group_4_agents,"[""group_4_synth""]",sequential,7.91843,16.701754,False,0,manager_worker,group_4_agent_1,researcher,"[""hier_planner""]",,8.783324,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_agent_1->group_1_synth,edge,group_1_agents,[],fan_in,0.0,16.702697,False,0,manager_worker,group_1_agent_1->group_1_synth,edge,[],,16.702697,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_agent_1->group_4_synth,edge,group_4_agents,[],fan_in,0.0,16.702956,False,0,manager_worker,group_4_agent_1->group_4_synth,edge,[],,16.702956,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_barrier,barrier,,[],sequential,0.0,16.704146,False,0,manager_worker,group_1_barrier,barrier,[],,16.704146,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_barrier,barrier,,[],sequential,0.0,16.704693,False,0,manager_worker,group_4_barrier,barrier,[],,16.704693,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_synth,synthesizer,,"[""cross_group_reviewer""]",fan_in,6.59834,23.311971,False,0,manager_worker,group_3_synth,synthesizer,"[""group_3_agent_1"", ""group_3_agent_2"", ""group_3_agent_3"", ""group_3_agent_4""]",,16.713631,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_3_synth->cross_group_reviewer,edge,,[],fan_in,0.0,23.312306,False,0,manager_worker,group_3_synth->cross_group_reviewer,edge,[],,23.312306,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_synth,synthesizer,,"[""cross_group_reviewer""]",fan_in,6.61172,23.326703,False,0,manager_worker,group_2_synth,synthesizer,"[""group_2_agent_1"", ""group_2_agent_2"", ""group_2_agent_3"", ""group_2_agent_4""]",,16.714982999999997,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_2_synth->cross_group_reviewer,edge,,[],fan_in,0.0,23.327024,False,0,manager_worker,group_2_synth->cross_group_reviewer,edge,[],,23.327024,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_synth,synthesizer,,"[""cross_group_reviewer""]",fan_in,6.617526,23.341612,False,0,manager_worker,group_1_synth,synthesizer,"[""group_1_agent_1"", ""group_1_agent_2"", ""group_1_agent_3"", ""group_1_agent_4""]",,16.724086,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_1_synth->cross_group_reviewer,edge,,[],fan_in,0.0,23.341932,False,0,manager_worker,group_1_synth->cross_group_reviewer,edge,[],,23.341932,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_synth,synthesizer,,"[""cross_group_reviewer""]",fan_in,6.630658,23.355264,False,0,manager_worker,group_4_synth,synthesizer,"[""group_4_agent_1"", ""group_4_agent_2"", ""group_4_agent_3"", ""group_4_agent_4""]",,16.724605999999998,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
group_4_synth->cross_group_reviewer,edge,,[],fan_in,0.0,23.355602,False,0,manager_worker,group_4_synth->cross_group_reviewer,edge,[],,23.355602,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
cross_group_barrier,barrier,,[],sequential,0.0,23.35656,False,0,manager_worker,cross_group_barrier,barrier,[],,23.35656,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
cross_group_reviewer,reviewer,,"[""global_synthesizer""]",fan_in,5.705863,29.075024,True,0,manager_worker,cross_group_reviewer,reviewer,"[""group_1_synth"", ""group_2_synth"", ""group_3_synth"", ""group_4_synth""]",,23.369161,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
